"NtsbNo","EventType","Mkey","EventDate","City","State","Country","ReportNo","N#","SerialNumber","HasSafetyRec","Mode","ReportType","OriginalPublishedDate","DocketOriginalPublishedDate","HighestInjuryLevel","FatalInjuryCount","SeriousInjuryCount","MinorInjuryCount","OnboardInjuryCount","OnGroundInjuryCount","ProbableCause","Findings","EventID","Latitude","Longitude ","Make","Model","AirCraftCategory","AirportID","AirportName","AmateurBuilt","NumberOfEngines","EngineType","Scheduled","PurposeOfFlight","FAR","AirCraftDamage","WeatherCondition","Operator","BroadPhaseofFlight","ReportStatus","RepGenFlag","MostRecentReportType","DocketUrl","ReportUrl"
"CEN13FA465","ACC","87699","2013-08-05T11:15:00Z","Balko","Oklahoma","United States",,"N3159B","400-0462","false","Aviation","DirectorBrief","2014-03-13T04:00:00Z","2013-12-20T13:53:00Z","Fatal","1","0","0","1","0","The pilot's failure maintain clearance from a meteorological tower while en route at a low altitude. Contributing to the accident was the sun's glare.","Personnel issues - Physical - Sensory ability/limitation - Visual function - Pilot, Environmental issues - Conditions/weather/phenomena - Light condition - Glare - Effect on personnel, Environmental issues - Physical environment - Object/animal/substance - Tower/antenna (incl guy wires) - Awareness of condition",,"36.522219999999997","-100.87694500000001","AIR TRACTOR","AT-400","AIR",,,"false","1","TP",,"AAPL","137","Destroyed","VMC","Terhune Flying Service, Inc","Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=87699","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/87699/pdf"
"CEN13LA462","ACC","87694","2013-08-05T09:48:00Z","Eden Prairie","Minnesota","United States",,"N327FL","50500094","false","Aviation","DirectorBrief","2016-09-12T04:00:00Z","2016-07-28T12:15:00Z","None","0","0","0","0","0","The flight crew's failure to execute a go-around during a non-stabilized approach, which resulted in a runway overrun.","Personnel issues - Action/decision - Action - Incorrect action performance - Flight crew, Personnel issues - Action/decision - Action - Lack of action - Flight crew, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Incorrect use/operation, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Descent rate - Incorrect use/operation, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Surface speed/braking - Attain/maintain not possible",,"44.826667","-93.447502","EMBRAER S A","EMB-505","AIR","FCM","Flying Cloud Airport","false","2","TF",,"POSI","091","Substantial","VMC","FLIGHT OPTIONS LLC","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=87694","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/87694/pdf"
"ANC13CA073","ACC","87692","2013-08-04T18:15:00Z","Kokhanok","Alaska","United States",,"N5364Q","U20603063","false","Aviation","DirectorBrief","2013-10-21T04:00:00Z","2013-09-28T13:25:00Z","None","0","0","0","0","0","The pilot’s selection of unsuitable terrain for takeoff, which resulted in a loss of control and collision with terrain.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Environmental issues - Physical environment - Terrain - Rough terrain - Decision related to condition",,"58.990276000000001","-153.573059","CESSNA","U206F","AIR",,,"false","1","REC","NSCH",,"135","Substantial","VMC","K Bay Air","Takeoff","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=87692","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/87692/pdf"
"CEN13LA472","ACC","87710","2013-08-04T10:20:00Z","Simmesport","Louisiana","United States",,"N3655G","301-0292","false","Aviation","DirectorBrief","2014-01-30T05:00:00Z","2013-12-05T15:38:00Z","Minor","0","0","1","1","0","The pilot's failure to maintain proper airplane pitch control while maneuvering at an altitude that was too low for recovery.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Pitch control - Not attained/maintained, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Angle of attack - Attain/maintain not possible, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Altitude - Related operating info",,"30.980937000000001","-91.810523000000003","AIR TRACTOR INC","AT-301","AIR",,,"false","1","REC",,"AAPL","137","Substantial","VMC","Pro-Air LLC","Maneuvering","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=87710","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/87710/pdf"
"CEN13LA444","ACC","87603","2013-07-29T09:10:00Z","Eagle Lake","Minnesota","United States",,"N8803Z","DW-1-0026-81","false","Aviation","DirectorBrief","2014-01-30T05:00:00Z","2013-12-05T18:18:00Z","None","0","0","0","0","0","The pilot's misjudgment of tree heights, which resulted in the collision with a tree.","Personnel issues - Action/decision - Info processing/decision - Identification/recognition - Pilot",,"44.156112","-93.877219999999994","EAGLE","DW-1","AIR",,,"false","1","REC",,"AAPL","137","Substantial","VMC","ASI Jet Ag, LLC","Maneuvering","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=87603","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/87603/pdf"
"CEN13LA443","ACC","87600","2013-07-29T08:35:00Z","Monte Vista","Colorado","United States",,"N5324","606","false","Aviation","DirectorBrief","2014-03-13T04:00:00Z","2013-12-19T12:07:00Z","None","0","0","0","0","0","The partial loss of engine power due to a fatigue failure of the engine cylinder exhaust rocker housing as a result of an excessively torqued rocker assembly.","Aircraft - Aircraft power plant - Engine (reciprocating) - Recip eng cyl section - Fatigue/wear/corrosion, Aircraft - Aircraft power plant - Engine (reciprocating) - Recip eng cyl section - Failure",,"37.581665000000001","-106.053054","GRUMMAN","G-164A","AIR",,,"false","1","REC",,"AAPL","137","Substantial","VMC","Crop Care Inc.","Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=87600","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/87600/pdf"
"CEN13LA451","ACC","87639","2013-07-29T06:30:00Z","Lombardville","Illinois","United States",,"N36612","301-0343","false","Aviation","DirectorBrief","2014-01-30T05:00:00Z","2013-12-04T20:48:00Z","Minor","0","0","1","1","0","The pilot's failure to maintain airplane control during takeoff.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"41.219444000000003","-89.654998000000006","AIR TRACTOR INC","AT-400A","AIR",,,"false","1","TP",,"AAPL","137","Substantial","VMC","WOODLEY CRAIG S","Takeoff","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=87639","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/87639/pdf"
"CEN13TA441","ACC","87598","2013-07-26T20:10:00Z","Tecumseh","Oklahoma","United States",,"N820HP","18280115","false","Aviation","DirectorBrief","2014-01-30T05:00:00Z",,"Serious","0","1","0","1","0","The pilot's inadvertent aerodynamic stall at a low altitude, which resulted in a loss of control and impact with terrain.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Not attained/maintained, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Angle of attack - Not attained/maintained",,"35.260554999999997","-97.018889999999999","CESSNA","182S","AIR","OUN","University of Oklahoma","false","1","REC",,"PUBS","PUBU","Substantial","VMC","Oklahoma Department Of Public Safety","Maneuvering","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/87598/pdf"
"ANC13LA068","ACC","87564","2013-07-24T12:40:00Z","Thorne Bay","Alaska","United States",,"N4787C","1330","false","Aviation","DirectorBrief","2015-03-17T04:00:00Z","2015-01-28T18:36:00Z","Serious","0","3","0","3","0","The failure of the No. 1 linkrod bushing or the bottom portion of the linkrod, which resulted in a total loss of engine power.","Aircraft - Aircraft power plant - Engine (reciprocating) - (general) - Failure",,"55.825000000000003","-132.88499400000001","DEHAVILLAND","BEAVER DHC 2","AIR",,,"false","1","REC","NSCH",,"135","Substantial","VMC","Promech Air LLC","Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=87564","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/87564/pdf"
"DCA13FA131","ACC","87548","2013-07-22T18:00:00Z","Flushing","New York","United States",,"N753SW","29848","false","Aviation","DirectorBrief","2015-07-22T04:00:00Z","2014-10-28T12:57:00Z","Minor","0","0","8","8",,"The captain's attempt to recover from an unstabilized approach by transferring airplane control at low altitude instead of performing a go-around. Contributing to the accident was the captain's failure to comply with standard operating procedures.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Descent/approach/glide path - Not attained/maintained, Personnel issues - Action/decision - Action - Lack of action - Pilot, Personnel issues - Task performance - Use of equip/info - Use of policy/procedure - Pilot",,"40.777220999999997","-73.872496999999996","BOEING","737 7H4","AIR","LGA","LA GUARDIA","false","2","TF","SCHD",,"121","Substantial","VMC","SOUTHWEST AIRLINES CO","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=87548","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/87548/pdf"
"ANC13LA066","ACC","87543","2013-07-21T12:50:00Z","King Salmon","Alaska","United States",,"N499K","20700632","false","Aviation","DirectorBrief","2016-08-01T04:00:00Z","2016-06-09T17:46:00Z","Minor","0","0","9","6","3","The pilot’s inadequate visual lookout while departing from a multiple-use waterway, which resulted in a collision with a drifting boat. Contributing to the accident were the lack of visual conspicuity of the boat and the limited amount of time the boat operator had to maneuver the boat once he heard and saw the oncoming airplane.","Personnel issues - Psychological - Attention/monitoring - Monitoring environment - Pilot, Environmental issues - Physical environment - Object/animal/substance - Ground vehicle - Contributed to outcome, Environmental issues - Operating environment - Air traffic/operating proc - Traffic congestion - Not specified, Personnel issues - Psychological - Perception/orientation/illusion - (general) - Pilot",,"58.676386999999998","-156.648605","CESSNA","T207A","AIR","PAKN","King Salmon Airport","false","1","TP","NSCH",,"135","Substantial","IMC","Katmai Air LLC","Takeoff","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=87543","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/87543/pdf"
"CEN13LA426","ACC","87531","2013-07-20T10:45:00Z","Shannon","Illinois","United States",,"N502MH","502-0164","false","Aviation","DirectorBrief","2013-12-02T05:00:00Z","2013-08-05T18:59:00Z","None","0","0","0","0","0","The pilot’s inability to maintain an adequate climb rate after encountering a sudden wind shift during takeoff.","Environmental issues - Conditions/weather/phenomena - Wind - Sudden wind shift - Ability to respond/compensate, Aircraft - Aircraft oper/perf/capability - Aircraft capability - Climb capability - Attain/maintain not possible, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"42.181387999999998","-89.676940000000002","Air Tractor Inc.","AT-502","AIR","2IL0","Sneek Airport","false","1","TP",,"AAPL","137","Substantial","VMC","Woodley Aerial Spray Inc.","Takeoff","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=87531","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/87531/pdf"
"CEN13LA424","ACC","87527","2013-07-19T11:34:00Z","Huntingburg","Indiana","United States",,"N86BM","802A-0285","false","Aviation","DirectorBrief","2014-01-30T05:00:00Z","2013-12-13T16:03:00Z","Serious","0","1","0","1","0","The pilot's failure to maintain clearance from a power line during an aerial application maneuver. Contributing to the accident was the pilot's failure to identify potential obstructions in the area before beginning low-altitude maneuvers.","Environmental issues - Physical environment - Object/animal/substance - Wire - Awareness of condition, Personnel issues - Action/decision - Action - Incorrect action performance - Pilot, Personnel issues - Task performance - Planning/preparation - (general) - Pilot, Environmental issues - Conditions/weather/phenomena - Light condition - Bright light - Awareness of condition",,"38.251944999999999","-86.921385999999998","AIR TRACTOR INC","AT-802A","AIR","KHNB","Huntingburg Airport","false","1","TP",,"AAPL","137","Destroyed","VMC","MILHON AIR INC","Maneuvering","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=87527","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/87527/pdf"
"CEN13LA425","ACC","87528","2013-07-19T09:07:00Z","Steward","Illinois","United States",,"N155HF","AT400-0488","false","Aviation","DirectorBrief","2014-01-30T05:00:00Z","2013-12-05T15:46:00Z","None","0","0","0","0","0","The pilot's failure to maintain clearance from the guy wires during an aerial application maneuver. Contributing to the accident was the pilot's failure to identify potential obstructions in the area before beginning low-altitude maneuvers.","Personnel issues - Action/decision - Action - Incorrect action performance - Pilot, Personnel issues - Task performance - Planning/preparation - (general) - Pilot, Environmental issues - Physical environment - Object/animal/substance - Tower/antenna (incl guy wires) - Contributed to outcome",,"41.871111999999997","-89.018332999999998","AIR TRACTOR INC","AT-400","AIR","C73","Dixon Municipal","false","1","TP",,"AAPL","137","Substantial","VMC","Timothy Malsberg","Maneuvering","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=87528","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/87528/pdf"
